problem_id,problem_type,full_candidate_id,full_candidate_rank,structure_candidate_id,structure_candidate_rank,same_candidate,full_objective_correct_posthoc,structure_objective_correct_posthoc,full_objective_value,structure_objective_value,full_structure_score,structure_structure_score,full_constraint_coverage,structure_constraint_coverage,full_objective_consensus_score,structure_objective_consensus_score,full_objective_cluster_size,structure_objective_cluster_size,full_objective_term_coverage,structure_objective_term_coverage,full_objective_term_lp_coefficient_coverage,structure_objective_term_lp_coefficient_coverage,full_static_validation_score,structure_static_validation_score,full_type_aware_score,structure_type_aware_score,full_solver_status,structure_solver_status,full_runtime,structure_runtime,diagnostic_reason
fixed_order_cost_big_m_0012,fixed_order_cost_big_m,Qwen3-8B_k1,1,Qwen3-8B_k1,1,True,1.0,1.0,572.0,572.0,0.875,0.875,,,1.0,1.0,8,8,1.0,1.0,1.0,1.0,1.0,1.0,,,Optimal,Optimal,0.11248647200409323,0.11248647200409323,same_candidate_due_to_structure_dominance
fixed_order_cost_big_m_0013,fixed_order_cost_big_m,Qwen3-8B_k3,3,Qwen3-8B_k1,1,False,1.0,1.0,1096.0,1096.0,0.875,0.875,,,1.0,1.0,8,8,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,,,Optimal,Optimal,0.11281498003518209,0.11419168702559546,objective_terms_disagree_with_structure
fixed_order_cost_big_m_0014,fixed_order_cost_big_m,Qwen3-8B_k1,1,Qwen3-8B_k1,1,True,1.0,1.0,741.0,741.0,0.875,0.875,,,0.875,0.875,7,7,1.0,1.0,1.0,1.0,1.0,1.0,,,Optimal,Optimal,0.11842038197210059,0.11842038197210059,same_candidate_due_to_structure_dominance
fixed_order_cost_big_m_0015,fixed_order_cost_big_m,Qwen3-8B_k1,1,Qwen3-8B_k1,1,True,1.0,1.0,934.0,934.0,0.875,0.875,,,1.0,1.0,8,8,1.0,1.0,1.0,1.0,1.0,1.0,,,Optimal,Optimal,0.1180855130078271,0.1180855130078271,same_candidate_due_to_structure_dominance
fixed_order_cost_big_m_0016,fixed_order_cost_big_m,Qwen3-8B_k6,6,Qwen3-8B_k6,6,True,1.0,1.0,367.0,367.0,0.86,0.86,,,1.0,1.0,8,8,1.0,1.0,1.0,1.0,1.0,1.0,,,Optimal,Optimal,0.11232337600085884,0.11232337600085884,same_candidate_due_to_structure_dominance
fixed_order_cost_big_m_0017,fixed_order_cost_big_m,Qwen3-8B_k1,1,Qwen3-8B_k0,0,False,1.0,1.0,884.0,884.0,0.875,0.875,,,1.0,1.0,8,8,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,,,Optimal,Optimal,0.10501856001792476,0.11605779302772135,objective_terms_disagree_with_structure
fixed_order_cost_big_m_0018,fixed_order_cost_big_m,Qwen3-8B_k1,1,Qwen3-8B_k0,0,False,1.0,1.0,660.0,660.0,0.875,0.875,,,1.0,1.0,8,8,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,,,Optimal,Optimal,0.1005562050268054,0.10691436199704185,objective_terms_disagree_with_structure
fixed_order_cost_big_m_0019,fixed_order_cost_big_m,Qwen3-8B_k1,1,Qwen3-8B_k1,1,True,1.0,1.0,834.0,834.0,0.875,0.875,,,1.0,1.0,7,7,1.0,1.0,1.0,1.0,1.0,1.0,,,Optimal,Optimal,0.11015959002543241,0.11015959002543241,same_candidate_due_to_structure_dominance
multi_item_capacity_0000,multi_item_capacity,Qwen3-8B_k3,3,Qwen3-8B_k3,3,True,1.0,1.0,420.0,420.0,0.8125,0.8125,,,1.0,1.0,8,8,1.0,1.0,1.0,1.0,1.0,1.0,,,Optimal,Optimal,0.11280934000387788,0.11280934000387788,same_candidate_due_to_structure_dominance
multi_item_capacity_0001,multi_item_capacity,Qwen3-8B_k3,3,Qwen3-8B_k3,3,True,1.0,1.0,765.0,765.0,0.8125,0.8125,,,0.875,0.875,7,7,1.0,1.0,1.0,1.0,1.0,1.0,,,Optimal,Optimal,0.11117724201176316,0.11117724201176316,same_candidate_due_to_structure_dominance
multi_item_capacity_0002,multi_item_capacity,Qwen3-8B_k0,0,Qwen3-8B_k0,0,True,1.0,1.0,1286.0,1286.0,0.71875,0.71875,,,0.8571428571428571,0.8571428571428571,6,6,1.0,1.0,1.0,1.0,1.0,1.0,,,Optimal,Optimal,0.11224296502768993,0.11224296502768993,same_candidate_due_to_structure_dominance
multi_item_capacity_0003,multi_item_capacity,Qwen3-8B_k4,4,Qwen3-8B_k4,4,True,0.0,0.0,1111.333334,1111.333334,0.875,0.875,,,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,,,Infeasible,Infeasible,0.13823445496382192,0.13823445496382192,same_candidate_due_to_structure_dominance
multi_item_capacity_0004,multi_item_capacity,Qwen3-8B_k4,4,Qwen3-8B_k4,4,True,1.0,1.0,1488.0,1488.0,0.875,0.875,,,1.0,1.0,8,8,1.0,1.0,1.0,1.0,1.0,1.0,,,Optimal,Optimal,0.11955963401123881,0.11955963401123881,same_candidate_due_to_structure_dominance
multi_item_capacity_0005,multi_item_capacity,Qwen3-8B_k0,0,Qwen3-8B_k0,0,True,0.0,0.0,1416.25,1416.25,0.71875,0.71875,,,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,,,Infeasible,Infeasible,0.12019830400822684,0.12019830400822684,same_candidate_due_to_structure_dominance
multi_item_capacity_0006,multi_item_capacity,Qwen3-8B_k3,3,Qwen3-8B_k3,3,True,1.0,1.0,964.0,964.0,0.8125,0.8125,,,1.0,1.0,8,8,1.0,1.0,1.0,1.0,1.0,1.0,,,Optimal,Optimal,0.10051750199636444,0.10051750199636444,same_candidate_due_to_structure_dominance
multi_item_capacity_0007,multi_item_capacity,Qwen3-8B_k3,3,Qwen3-8B_k3,3,True,0.0,0.0,1519.4166639999999,1519.4166639999999,0.8125,0.8125,,,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,,,Infeasible,Infeasible,0.10711835499387234,0.10711835499387234,same_candidate_due_to_structure_dominance
multi_item_capacity_0008,multi_item_capacity,Qwen3-8B_k3,3,Qwen3-8B_k3,3,True,1.0,1.0,600.0,600.0,0.8125,0.8125,,,1.0,1.0,6,6,1.0,1.0,1.0,1.0,1.0,1.0,,,Optimal,Optimal,0.10413578001316637,0.10413578001316637,same_candidate_due_to_structure_dominance
multi_item_capacity_0009,multi_item_capacity,Qwen3-8B_k3,3,Qwen3-8B_k3,3,True,1.0,1.0,360.0,360.0,0.8125,0.8125,,,1.0,1.0,8,8,1.0,1.0,1.0,1.0,1.0,1.0,,,Optimal,Optimal,0.1059416449861601,0.1059416449861601,same_candidate_due_to_structure_dominance
multi_item_capacity_0010,multi_item_capacity,Qwen3-8B_k1,1,Qwen3-8B_k1,1,True,0.0,0.0,946.0,946.0,0.84375,0.84375,,,0.16666666666666666,0.16666666666666666,1,1,1.0,1.0,1.0,1.0,1.0,1.0,,,Optimal,Optimal,0.11139566299971193,0.11139566299971193,same_candidate_due_to_structure_dominance
multi_item_capacity_0011,multi_item_capacity,Qwen3-8B_k0,0,Qwen3-8B_k0,0,True,1.0,1.0,473.0,473.0,0.71875,0.71875,,,1.0,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1.0,,,Optimal,Optimal,0.10110558703308925,0.10110558703308925,same_candidate_due_to_structure_dominance
multi_item_capacity_0012,multi_item_capacity,Qwen3-8B_k0,0,Qwen3-8B_k0,0,True,0.0,0.0,1170.75,1170.75,0.71875,0.71875,,,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,,,Infeasible,Infeasible,0.11044477601535618,0.11044477601535618,same_candidate_due_to_structure_dominance
multi_item_capacity_0013,multi_item_capacity,Qwen3-8B_k5,5,Qwen3-8B_k5,5,True,0.0,0.0,839.666667,839.666667,0.8125,0.8125,,,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,,,Infeasible,Infeasible,0.10208529699593782,0.10208529699593782,same_candidate_due_to_structure_dominance
multi_item_capacity_0014,multi_item_capacity,Qwen3-8B_k3,3,Qwen3-8B_k3,3,True,1.0,1.0,803.0,803.0,0.85625,0.85625,,,1.0,1.0,8,8,1.0,1.0,1.0,1.0,1.0,1.0,,,Optimal,Optimal,0.1268572260159999,0.1268572260159999,same_candidate_due_to_structure_dominance
multi_item_capacity_0015,multi_item_capacity,Qwen3-8B_k0,0,Qwen3-8B_k0,0,True,1.0,1.0,1788.0,1788.0,0.71875,0.71875,,,1.0,1.0,7,7,1.0,1.0,1.0,1.0,1.0,1.0,,,Optimal,Optimal,0.12902598100481555,0.12902598100481555,same_candidate_due_to_structure_dominance
multi_item_capacity_0016,multi_item_capacity,Qwen3-8B_k0,0,Qwen3-8B_k0,0,True,0.0,0.0,1457.0,1457.0,0.71875,0.71875,,,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,,,Infeasible,Infeasible,0.12795408704550937,0.12795408704550937,same_candidate_due_to_structure_dominance
multi_item_capacity_0017,multi_item_capacity,Qwen3-8B_k2,2,Qwen3-8B_k2,2,True,1.0,1.0,1501.0,1501.0,0.71875,0.71875,,,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,,,Optimal,Optimal,0.1128439040039666,0.1128439040039666,same_candidate_due_to_structure_dominance
multi_item_capacity_0018,multi_item_capacity,Qwen3-8B_k0,0,Qwen3-8B_k0,0,True,0.0,0.0,1158.0,1158.0,0.71875,0.71875,,,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,,,Infeasible,Infeasible,0.12348655302776024,0.12348655302776024,same_candidate_due_to_structure_dominance
multi_item_capacity_0019,multi_item_capacity,Qwen3-8B_k3,3,Qwen3-8B_k3,3,True,0.0,0.0,1349.0000020000002,1349.0000020000002,0.8125,0.8125,,,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,,,Infeasible,Infeasible,0.11941174598177895,0.11941174598177895,same_candidate_due_to_structure_dominance
single_item_multi_period_0000,single_item_multi_period,Qwen3-8B_k0,0,Qwen3-8B_k0,0,True,1.0,1.0,666.0,666.0,0.8571428571428571,0.8571428571428571,,,1.0,1.0,8,8,1.0,1.0,1.0,1.0,1.0,1.0,,,Optimal,Optimal,0.11085887398803607,0.11085887398803607,same_candidate_due_to_structure_dominance
single_item_multi_period_0001,single_item_multi_period,Qwen3-8B_k0,0,Qwen3-8B_k0,0,True,1.0,1.0,116.0,116.0,0.8571428571428571,0.8571428571428571,,,0.875,0.875,7,7,1.0,1.0,1.0,1.0,1.0,1.0,,,Optimal,Optimal,0.10562714404659346,0.10562714404659346,same_candidate_due_to_structure_dominance
single_item_multi_period_0002,single_item_multi_period,Qwen3-8B_k0,0,Qwen3-8B_k0,0,True,1.0,1.0,472.0,472.0,0.8571428571428571,0.8571428571428571,,,1.0,1.0,8,8,1.0,1.0,1.0,1.0,1.0,1.0,,,Optimal,Optimal,0.10019469499820843,0.10019469499820843,same_candidate_due_to_structure_dominance
single_item_multi_period_0003,single_item_multi_period,Qwen3-8B_k0,0,Qwen3-8B_k0,0,True,1.0,1.0,700.0,700.0,0.8571428571428571,0.8571428571428571,,,1.0,1.0,7,7,1.0,1.0,1.0,1.0,1.0,1.0,,,Optimal,Optimal,0.09637790400302038,0.09637790400302038,same_candidate_due_to_structure_dominance
single_item_multi_period_0004,single_item_multi_period,Qwen3-8B_k0,0,Qwen3-8B_k0,0,True,1.0,1.0,147.0,147.0,0.8571428571428571,0.8571428571428571,,,1.0,1.0,8,8,1.0,1.0,1.0,1.0,1.0,1.0,,,Optimal,Optimal,0.10998072399524972,0.10998072399524972,same_candidate_due_to_structure_dominance
single_item_multi_period_0005,single_item_multi_period,Qwen3-8B_k0,0,Qwen3-8B_k0,0,True,1.0,1.0,588.0,588.0,0.8571428571428571,0.8571428571428571,,,1.0,1.0,8,8,1.0,1.0,1.0,1.0,1.0,1.0,,,Optimal,Optimal,0.09871812100755051,0.09871812100755051,same_candidate_due_to_structure_dominance
single_item_multi_period_0006,single_item_multi_period,Qwen3-8B_k0,0,Qwen3-8B_k0,0,True,1.0,1.0,1090.0,1090.0,0.8571428571428571,0.8571428571428571,,,1.0,1.0,8,8,1.0,1.0,1.0,1.0,1.0,1.0,,,Optimal,Optimal,0.13349818601273,0.13349818601273,same_candidate_due_to_structure_dominance
single_item_multi_period_0007,single_item_multi_period,Qwen3-8B_k0,0,Qwen3-8B_k0,0,True,1.0,1.0,468.0,468.0,0.8571428571428571,0.8571428571428571,,,0.8571428571428571,0.8571428571428571,6,6,1.0,1.0,1.0,1.0,1.0,1.0,,,Optimal,Optimal,0.10186874098144472,0.10186874098144472,same_candidate_due_to_structure_dominance
single_item_multi_period_0008,single_item_multi_period,Qwen3-8B_k0,0,Qwen3-8B_k0,0,True,1.0,1.0,585.0,585.0,0.8571428571428571,0.8571428571428571,,,1.0,1.0,8,8,1.0,1.0,1.0,1.0,1.0,1.0,,,Optimal,Optimal,0.09434917999897152,0.09434917999897152,same_candidate_due_to_structure_dominance
single_item_multi_period_0009,single_item_multi_period,Qwen3-8B_k0,0,Qwen3-8B_k0,0,True,1.0,1.0,630.0,630.0,0.8571428571428571,0.8571428571428571,,,0.75,0.75,6,6,1.0,1.0,1.0,1.0,1.0,1.0,,,Optimal,Optimal,0.09924133302411065,0.09924133302411065,same_candidate_due_to_structure_dominance
single_item_multi_period_0010,single_item_multi_period,Qwen3-8B_k0,0,Qwen3-8B_k0,0,True,1.0,1.0,860.0,860.0,0.8571428571428571,0.8571428571428571,,,1.0,1.0,8,8,1.0,1.0,1.0,1.0,1.0,1.0,,,Optimal,Optimal,0.10859335697023198,0.10859335697023198,same_candidate_due_to_structure_dominance
single_item_multi_period_0011,single_item_multi_period,Qwen3-8B_k0,0,Qwen3-8B_k0,0,True,1.0,1.0,182.0,182.0,0.8571428571428571,0.8571428571428571,,,0.7142857142857143,0.7142857142857143,5,5,1.0,1.0,1.0,1.0,1.0,1.0,,,Optimal,Optimal,0.10093673999654129,0.10093673999654129,same_candidate_due_to_structure_dominance
single_item_multi_period_0012,single_item_multi_period,Qwen3-8B_k0,0,Qwen3-8B_k0,0,True,1.0,1.0,438.0,438.0,0.8571428571428571,0.8571428571428571,,,1.0,1.0,8,8,1.0,1.0,1.0,1.0,1.0,1.0,,,Optimal,Optimal,0.10375824203947559,0.10375824203947559,same_candidate_due_to_structure_dominance
single_item_multi_period_0013,single_item_multi_period,Qwen3-8B_k0,0,Qwen3-8B_k0,0,True,1.0,1.0,920.0,920.0,0.8571428571428571,0.8571428571428571,,,0.875,0.875,7,7,1.0,1.0,1.0,1.0,1.0,1.0,,,Optimal,Optimal,0.09978520596632734,0.09978520596632734,same_candidate_due_to_structure_dominance
single_item_multi_period_0014,single_item_multi_period,Qwen3-8B_k0,0,Qwen3-8B_k0,0,True,1.0,1.0,580.0,580.0,0.8571428571428571,0.8571428571428571,,,1.0,1.0,8,8,1.0,1.0,1.0,1.0,1.0,1.0,,,Optimal,Optimal,0.09490293101407588,0.09490293101407588,same_candidate_due_to_structure_dominance
single_item_multi_period_0015,single_item_multi_period,Qwen3-8B_k0,0,Qwen3-8B_k0,0,True,1.0,1.0,304.0,304.0,0.8571428571428571,0.8571428571428571,,,1.0,1.0,8,8,1.0,1.0,1.0,1.0,1.0,1.0,,,Optimal,Optimal,0.0980820549884811,0.0980820549884811,same_candidate_due_to_structure_dominance
single_item_multi_period_0016,single_item_multi_period,Qwen3-8B_k0,0,Qwen3-8B_k0,0,True,1.0,1.0,150.0,150.0,0.8571428571428571,0.8571428571428571,,,1.0,1.0,8,8,1.0,1.0,1.0,1.0,1.0,1.0,,,Optimal,Optimal,0.14617953600827605,0.14617953600827605,same_candidate_due_to_structure_dominance
single_item_multi_period_0017,single_item_multi_period,Qwen3-8B_k0,0,Qwen3-8B_k0,0,True,1.0,1.0,972.0,972.0,0.8571428571428571,0.8571428571428571,,,0.7142857142857143,0.7142857142857143,5,5,1.0,1.0,1.0,1.0,1.0,1.0,,,Optimal,Optimal,0.10783971095224842,0.10783971095224842,same_candidate_due_to_structure_dominance
single_item_multi_period_0018,single_item_multi_period,Qwen3-8B_k0,0,Qwen3-8B_k0,0,True,1.0,1.0,616.0,616.0,0.8571428571428571,0.8571428571428571,,,1.0,1.0,8,8,1.0,1.0,1.0,1.0,1.0,1.0,,,Optimal,Optimal,0.11146361101418734,0.11146361101418734,same_candidate_due_to_structure_dominance
single_item_multi_period_0019,single_item_multi_period,Qwen3-8B_k0,0,Qwen3-8B_k0,0,True,1.0,1.0,827.0,827.0,0.8571428571428571,0.8571428571428571,,,1.0,1.0,7,7,1.0,1.0,1.0,1.0,1.0,1.0,,,Optimal,Optimal,0.10058641200885177,0.10058641200885177,same_candidate_due_to_structure_dominance
single_item_multi_period_shortage_0000,single_item_multi_period_shortage,Qwen3-8B_k0,0,Qwen3-8B_k0,0,True,0.0,0.0,896.0,896.0,0.8611111111111112,0.8611111111111112,,,0.125,0.125,1,1,1.0,1.0,1.0,1.0,1.0,1.0,,,Optimal,Optimal,0.10968944698106498,0.10968944698106498,same_candidate_due_to_structure_dominance
single_item_multi_period_shortage_0001,single_item_multi_period_shortage,Qwen3-8B_k0,0,Qwen3-8B_k0,0,True,1.0,1.0,740.0,740.0,0.8611111111111112,0.8611111111111112,,,0.75,0.75,6,6,1.0,1.0,1.0,1.0,1.0,1.0,,,Optimal,Optimal,0.109615467954427,0.109615467954427,same_candidate_due_to_structure_dominance
single_item_multi_period_shortage_0002,single_item_multi_period_shortage,Qwen3-8B_k0,0,Qwen3-8B_k0,0,True,1.0,1.0,524.0,524.0,0.8611111111111112,0.8611111111111112,,,1.0,1.0,8,8,1.0,1.0,1.0,1.0,1.0,1.0,,,Optimal,Optimal,0.10442581598181278,0.10442581598181278,same_candidate_due_to_structure_dominance
single_item_multi_period_shortage_0003,single_item_multi_period_shortage,Qwen3-8B_k1,1,Qwen3-8B_k1,1,True,1.0,1.0,420.0,420.0,0.8611111111111112,0.8611111111111112,,,0.8571428571428571,0.8571428571428571,6,6,1.0,1.0,1.0,1.0,1.0,1.0,,,Optimal,Optimal,0.11158332601189613,0.11158332601189613,same_candidate_due_to_structure_dominance
single_item_multi_period_shortage_0004,single_item_multi_period_shortage,Qwen3-8B_k1,1,Qwen3-8B_k1,1,True,0.0,0.0,1438.0,1438.0,0.8611111111111112,0.8611111111111112,,,0.75,0.75,6,6,1.0,1.0,1.0,1.0,1.0,1.0,,,Optimal,Optimal,0.12150405795546249,0.12150405795546249,same_candidate_due_to_structure_dominance
single_item_multi_period_shortage_0005,single_item_multi_period_shortage,Qwen3-8B_k7,7,Qwen3-8B_k7,7,True,1.0,1.0,654.0,654.0,0.8611111111111112,0.8611111111111112,,,1.0,1.0,8,8,1.0,1.0,1.0,1.0,1.0,1.0,,,Optimal,Optimal,0.12813558900961652,0.12813558900961652,same_candidate_due_to_structure_dominance
single_item_multi_period_shortage_0006,single_item_multi_period_shortage,Qwen3-8B_k6,6,Qwen3-8B_k6,6,True,1.0,1.0,198.0,198.0,0.8611111111111112,0.8611111111111112,,,0.8571428571428571,0.8571428571428571,6,6,1.0,1.0,1.0,1.0,1.0,1.0,,,Optimal,Optimal,0.10700723598711193,0.10700723598711193,same_candidate_due_to_structure_dominance
single_item_multi_period_shortage_0007,single_item_multi_period_shortage,Qwen3-8B_k1,1,Qwen3-8B_k1,1,True,1.0,1.0,815.0,815.0,0.8611111111111112,0.8611111111111112,,,0.75,0.75,6,6,1.0,1.0,1.0,1.0,1.0,1.0,,,Optimal,Optimal,0.10540818196022883,0.10540818196022883,same_candidate_due_to_structure_dominance
single_item_multi_period_shortage_0008,single_item_multi_period_shortage,Qwen3-8B_k0,0,Qwen3-8B_k0,0,True,1.0,1.0,810.0,810.0,0.8611111111111112,0.8611111111111112,,,0.875,0.875,7,7,1.0,1.0,1.0,1.0,1.0,1.0,,,Optimal,Optimal,0.10892663296544924,0.10892663296544924,same_candidate_due_to_structure_dominance
single_item_multi_period_shortage_0009,single_item_multi_period_shortage,Qwen3-8B_k0,0,Qwen3-8B_k0,0,True,1.0,1.0,402.0,402.0,0.8611111111111112,0.8611111111111112,,,0.375,0.375,3,3,1.0,1.0,1.0,1.0,1.0,1.0,,,Optimal,Optimal,0.10996526497183368,0.10996526497183368,same_candidate_due_to_structure_dominance
single_item_multi_period_shortage_0010,single_item_multi_period_shortage,Qwen3-8B_k0,0,Qwen3-8B_k0,0,True,1.0,1.0,164.0,164.0,0.8611111111111112,0.8611111111111112,,,1.0,1.0,8,8,1.0,1.0,1.0,1.0,1.0,1.0,,,Optimal,Optimal,0.10035495698684826,0.10035495698684826,same_candidate_due_to_structure_dominance
single_item_multi_period_shortage_0011,single_item_multi_period_shortage,Qwen3-8B_k1,1,Qwen3-8B_k1,1,True,1.0,1.0,228.0,228.0,0.8611111111111112,0.8611111111111112,,,0.8571428571428571,0.8571428571428571,6,6,1.0,1.0,1.0,1.0,1.0,1.0,,,Optimal,Optimal,0.12159959698328748,0.12159959698328748,same_candidate_due_to_structure_dominance
single_item_multi_period_shortage_0012,single_item_multi_period_shortage,Qwen3-8B_k0,0,Qwen3-8B_k0,0,True,1.0,1.0,1015.0,1015.0,0.8444444444444444,0.8444444444444444,,,0.75,0.75,6,6,1.0,1.0,1.0,1.0,1.0,1.0,,,Optimal,Optimal,0.10545258602360263,0.10545258602360263,same_candidate_due_to_structure_dominance
single_item_multi_period_shortage_0013,single_item_multi_period_shortage,Qwen3-8B_k0,0,Qwen3-8B_k0,0,True,0.0,0.0,1608.0,1608.0,0.8611111111111112,0.8611111111111112,,,0.125,0.125,1,1,1.0,1.0,1.0,1.0,1.0,1.0,,,Optimal,Optimal,0.11427068599732593,0.11427068599732593,same_candidate_due_to_structure_dominance
single_item_multi_period_shortage_0014,single_item_multi_period_shortage,Qwen3-8B_k1,1,Qwen3-8B_k1,1,True,1.0,1.0,648.0,648.0,0.8611111111111112,0.8611111111111112,,,0.75,0.75,6,6,1.0,1.0,1.0,1.0,1.0,1.0,,,Optimal,Optimal,0.11648677900666371,0.11648677900666371,same_candidate_due_to_structure_dominance
single_item_multi_period_shortage_0015,single_item_multi_period_shortage,Qwen3-8B_k0,0,Qwen3-8B_k0,0,True,1.0,1.0,142.0,142.0,0.8611111111111112,0.8611111111111112,,,1.0,1.0,8,8,1.0,1.0,1.0,1.0,1.0,1.0,,,Optimal,Optimal,0.10235539503628388,0.10235539503628388,same_candidate_due_to_structure_dominance
single_item_multi_period_shortage_0016,single_item_multi_period_shortage,Qwen3-8B_k1,1,Qwen3-8B_k1,1,True,1.0,1.0,805.0,805.0,0.8611111111111112,0.8611111111111112,,,0.875,0.875,7,7,1.0,1.0,1.0,1.0,1.0,1.0,,,Optimal,Optimal,0.10805420397082344,0.10805420397082344,same_candidate_due_to_structure_dominance
