problem_id,problem_type,full_candidate_id,full_candidate_rank,structure_candidate_id,structure_candidate_rank,same_candidate,full_objective_correct_posthoc,structure_objective_correct_posthoc,full_objective_value,structure_objective_value,full_structure_score,structure_structure_score,full_constraint_coverage,structure_constraint_coverage,full_objective_consensus_score,structure_objective_consensus_score,full_objective_cluster_size,structure_objective_cluster_size,full_objective_term_coverage,structure_objective_term_coverage,full_objective_term_lp_coefficient_coverage,structure_objective_term_lp_coefficient_coverage,full_static_validation_score,structure_static_validation_score,full_type_aware_score,structure_type_aware_score,full_solver_status,structure_solver_status,full_runtime,structure_runtime,diagnostic_reason
multi_item_capacity_0003,multi_item_capacity,Qwen3-8B_k4,4,Qwen3-8B_k4,4,True,0.0,0.0,1111.333334,1111.333334,0.875,0.875,1.0,,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,Infeasible,Infeasible,0.11807141406461596,0.11807141406461596,same_candidate_due_to_structure_dominance
multi_item_capacity_0004,multi_item_capacity,Qwen3-8B_k4,4,Qwen3-8B_k4,4,True,1.0,1.0,1488.0,1488.0,0.875,0.875,1.0,,1.0,1.0,8,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,Optimal,Optimal,0.11161840800195932,0.11161840800195932,same_candidate_due_to_structure_dominance
multi_item_capacity_0005,multi_item_capacity,Qwen3-8B_k0,0,Qwen3-8B_k0,0,True,0.0,0.0,1416.25,1416.25,0.71875,0.71875,0.875,,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,Infeasible,Infeasible,0.10869705793447793,0.10869705793447793,same_candidate_due_to_structure_dominance
multi_item_capacity_0006,multi_item_capacity,Qwen3-8B_k3,3,Qwen3-8B_k3,3,True,1.0,1.0,964.0,964.0,0.8125,0.8125,1.0,,1.0,1.0,8,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,Optimal,Optimal,0.10420607100240886,0.10420607100240886,same_candidate_due_to_structure_dominance
multi_item_capacity_0007,multi_item_capacity,Qwen3-8B_k3,3,Qwen3-8B_k3,3,True,0.0,0.0,1519.4166639999999,1519.4166639999999,0.8125,0.8125,1.0,,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,Infeasible,Infeasible,0.10199059697333723,0.10199059697333723,same_candidate_due_to_structure_dominance
multi_item_capacity_0008,multi_item_capacity,Qwen3-8B_k3,3,Qwen3-8B_k3,3,True,1.0,1.0,600.0,600.0,0.8125,0.8125,1.0,,1.0,1.0,6,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,Optimal,Optimal,0.09556736797094345,0.09556736797094345,same_candidate_due_to_structure_dominance
multi_item_capacity_0009,multi_item_capacity,Qwen3-8B_k3,3,Qwen3-8B_k3,3,True,1.0,1.0,360.0,360.0,0.8125,0.8125,1.0,,1.0,1.0,8,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,Optimal,Optimal,0.10508116404525936,0.10508116404525936,same_candidate_due_to_structure_dominance
multi_item_capacity_0010,multi_item_capacity,Qwen3-8B_k1,1,Qwen3-8B_k1,1,True,0.0,0.0,946.0,946.0,0.84375,0.84375,1.0,,0.16666666666666666,0.16666666666666666,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,Optimal,Optimal,0.09740969899576157,0.09740969899576157,same_candidate_due_to_structure_dominance
multi_item_capacity_0011,multi_item_capacity,Qwen3-8B_k0,0,Qwen3-8B_k0,0,True,1.0,1.0,473.0,473.0,0.71875,0.71875,0.875,,1.0,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,Optimal,Optimal,0.1010739840567112,0.1010739840567112,same_candidate_due_to_structure_dominance
multi_item_capacity_0012,multi_item_capacity,Qwen3-8B_k0,0,Qwen3-8B_k0,0,True,0.0,0.0,1170.75,1170.75,0.71875,0.71875,0.875,,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,Infeasible,Infeasible,0.11858213401865214,0.11858213401865214,same_candidate_due_to_structure_dominance
multi_item_capacity_0013,multi_item_capacity,Qwen3-8B_k5,5,Qwen3-8B_k5,5,True,0.0,0.0,839.666667,839.666667,0.8125,0.8125,1.0,,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,Infeasible,Infeasible,0.11122392700053751,0.11122392700053751,same_candidate_due_to_structure_dominance
multi_item_capacity_0014,multi_item_capacity,Qwen3-8B_k3,3,Qwen3-8B_k3,3,True,1.0,1.0,803.0,803.0,0.85625,0.85625,1.0,,1.0,1.0,8,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,Optimal,Optimal,0.10505275102332234,0.10505275102332234,same_candidate_due_to_structure_dominance
multi_item_capacity_0015,multi_item_capacity,Qwen3-8B_k0,0,Qwen3-8B_k0,0,True,1.0,1.0,1788.0,1788.0,0.71875,0.71875,0.875,,1.0,1.0,7,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,Optimal,Optimal,0.11002718890085816,0.11002718890085816,same_candidate_due_to_structure_dominance
multi_item_capacity_0016,multi_item_capacity,Qwen3-8B_k0,0,Qwen3-8B_k0,0,True,0.0,0.0,1457.0,1457.0,0.71875,0.71875,0.875,,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,Infeasible,Infeasible,0.10446396400220692,0.10446396400220692,same_candidate_due_to_structure_dominance
multi_item_capacity_0017,multi_item_capacity,Qwen3-8B_k2,2,Qwen3-8B_k2,2,True,1.0,1.0,1501.0,1501.0,0.71875,0.71875,0.875,,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,Optimal,Optimal,0.11845162801910192,0.11845162801910192,same_candidate_due_to_structure_dominance
multi_item_capacity_0018,multi_item_capacity,Qwen3-8B_k0,0,Qwen3-8B_k0,0,True,0.0,0.0,1158.0,1158.0,0.71875,0.71875,0.875,,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,Infeasible,Infeasible,0.11255846498534083,0.11255846498534083,same_candidate_due_to_structure_dominance
multi_item_capacity_0019,multi_item_capacity,Qwen3-8B_k3,3,Qwen3-8B_k3,3,True,0.0,0.0,1349.0000020000002,1349.0000020000002,0.8125,0.8125,1.0,,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,Infeasible,Infeasible,0.10868425399530679,0.10868425399530679,same_candidate_due_to_structure_dominance
single_item_multi_period_0000,single_item_multi_period,Qwen3-8B_k0,0,Qwen3-8B_k0,0,True,1.0,1.0,666.0,666.0,0.8571428571428571,0.8571428571428571,1.0,,1.0,1.0,8,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,Optimal,Optimal,0.10996633302420378,0.10996633302420378,same_candidate_due_to_structure_dominance
single_item_multi_period_0001,single_item_multi_period,Qwen3-8B_k0,0,Qwen3-8B_k0,0,True,1.0,1.0,116.0,116.0,0.8571428571428571,0.8571428571428571,1.0,,0.875,0.875,7,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,Optimal,Optimal,0.10745689796749502,0.10745689796749502,same_candidate_due_to_structure_dominance
single_item_multi_period_0002,single_item_multi_period,Qwen3-8B_k0,0,Qwen3-8B_k0,0,True,1.0,1.0,472.0,472.0,0.8571428571428571,0.8571428571428571,1.0,,1.0,1.0,8,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,Optimal,Optimal,0.10265955398790538,0.10265955398790538,same_candidate_due_to_structure_dominance
single_item_multi_period_0003,single_item_multi_period,Qwen3-8B_k0,0,Qwen3-8B_k0,0,True,1.0,1.0,700.0,700.0,0.8571428571428571,0.8571428571428571,1.0,,1.0,1.0,7,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,Optimal,Optimal,0.09739320806693286,0.09739320806693286,same_candidate_due_to_structure_dominance
single_item_multi_period_0004,single_item_multi_period,Qwen3-8B_k0,0,Qwen3-8B_k0,0,True,1.0,1.0,147.0,147.0,0.8571428571428571,0.8571428571428571,1.0,,1.0,1.0,8,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,Optimal,Optimal,0.10830779804382473,0.10830779804382473,same_candidate_due_to_structure_dominance
single_item_multi_period_0005,single_item_multi_period,Qwen3-8B_k0,0,Qwen3-8B_k0,0,True,1.0,1.0,588.0,588.0,0.8571428571428571,0.8571428571428571,1.0,,1.0,1.0,8,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,Optimal,Optimal,0.11078942101448774,0.11078942101448774,same_candidate_due_to_structure_dominance
single_item_multi_period_0006,single_item_multi_period,Qwen3-8B_k0,0,Qwen3-8B_k0,0,True,1.0,1.0,1090.0,1090.0,0.8571428571428571,0.8571428571428571,1.0,,1.0,1.0,8,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,Optimal,Optimal,0.1053197430446744,0.1053197430446744,same_candidate_due_to_structure_dominance
single_item_multi_period_0007,single_item_multi_period,Qwen3-8B_k0,0,Qwen3-8B_k0,0,True,1.0,1.0,468.0,468.0,0.8571428571428571,0.8571428571428571,1.0,,0.8571428571428571,0.8571428571428571,6,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,Optimal,Optimal,0.11054952896665782,0.11054952896665782,same_candidate_due_to_structure_dominance
single_item_multi_period_0008,single_item_multi_period,Qwen3-8B_k0,0,Qwen3-8B_k0,0,True,1.0,1.0,585.0,585.0,0.8571428571428571,0.8571428571428571,1.0,,1.0,1.0,8,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,Optimal,Optimal,0.10561080905608833,0.10561080905608833,same_candidate_due_to_structure_dominance
single_item_multi_period_0009,single_item_multi_period,Qwen3-8B_k0,0,Qwen3-8B_k0,0,True,1.0,1.0,630.0,630.0,0.8571428571428571,0.8571428571428571,1.0,,0.75,0.75,6,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,Optimal,Optimal,0.09831828600727022,0.09831828600727022,same_candidate_due_to_structure_dominance
single_item_multi_period_0010,single_item_multi_period,Qwen3-8B_k0,0,Qwen3-8B_k0,0,True,1.0,1.0,860.0,860.0,0.8571428571428571,0.8571428571428571,1.0,,1.0,1.0,8,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,Optimal,Optimal,0.10376164398621768,0.10376164398621768,same_candidate_due_to_structure_dominance
single_item_multi_period_0011,single_item_multi_period,Qwen3-8B_k0,0,Qwen3-8B_k0,0,True,1.0,1.0,182.0,182.0,0.8571428571428571,0.8571428571428571,1.0,,0.7142857142857143,0.7142857142857143,5,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,Optimal,Optimal,0.10389772104099393,0.10389772104099393,same_candidate_due_to_structure_dominance
single_item_multi_period_0012,single_item_multi_period,Qwen3-8B_k0,0,Qwen3-8B_k0,0,True,1.0,1.0,438.0,438.0,0.8571428571428571,0.8571428571428571,1.0,,1.0,1.0,8,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,Optimal,Optimal,0.12465115694794804,0.12465115694794804,same_candidate_due_to_structure_dominance
single_item_multi_period_0013,single_item_multi_period,Qwen3-8B_k0,0,Qwen3-8B_k0,0,True,1.0,1.0,920.0,920.0,0.8571428571428571,0.8571428571428571,1.0,,0.875,0.875,7,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,Optimal,Optimal,0.12648074596654624,0.12648074596654624,same_candidate_due_to_structure_dominance
single_item_multi_period_0014,single_item_multi_period,Qwen3-8B_k0,0,Qwen3-8B_k0,0,True,1.0,1.0,580.0,580.0,0.8571428571428571,0.8571428571428571,1.0,,1.0,1.0,8,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,Optimal,Optimal,0.13262549205683172,0.13262549205683172,same_candidate_due_to_structure_dominance
single_item_multi_period_0015,single_item_multi_period,Qwen3-8B_k0,0,Qwen3-8B_k0,0,True,1.0,1.0,304.0,304.0,0.8571428571428571,0.8571428571428571,1.0,,1.0,1.0,8,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,Optimal,Optimal,0.11961460299789906,0.11961460299789906,same_candidate_due_to_structure_dominance
single_item_multi_period_0016,single_item_multi_period,Qwen3-8B_k0,0,Qwen3-8B_k0,0,True,1.0,1.0,150.0,150.0,0.8571428571428571,0.8571428571428571,1.0,,1.0,1.0,8,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,Optimal,Optimal,0.10283466300461441,0.10283466300461441,same_candidate_due_to_structure_dominance
single_item_multi_period_0017,single_item_multi_period,Qwen3-8B_k0,0,Qwen3-8B_k0,0,True,1.0,1.0,972.0,972.0,0.8571428571428571,0.8571428571428571,1.0,,0.7142857142857143,0.7142857142857143,5,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,Optimal,Optimal,0.12472922401502728,0.12472922401502728,same_candidate_due_to_structure_dominance
single_item_multi_period_0018,single_item_multi_period,Qwen3-8B_k0,0,Qwen3-8B_k0,0,True,1.0,1.0,616.0,616.0,0.8571428571428571,0.8571428571428571,1.0,,1.0,1.0,8,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,Optimal,Optimal,0.10151294898241758,0.10151294898241758,same_candidate_due_to_structure_dominance
single_item_multi_period_0019,single_item_multi_period,Qwen3-8B_k0,0,Qwen3-8B_k0,0,True,1.0,1.0,827.0,827.0,0.8571428571428571,0.8571428571428571,1.0,,1.0,1.0,7,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,Optimal,Optimal,0.11168807896319777,0.11168807896319777,same_candidate_due_to_structure_dominance
single_item_multi_period_shortage_0000,single_item_multi_period_shortage,Qwen3-8B_k1,1,Qwen3-8B_k0,0,False,1.0,0.0,444.0,896.0,0.8611111111111112,0.8611111111111112,1.0,,0.875,0.125,7,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,Optimal,Optimal,0.10443323606159538,0.10448880097828805,structure_selected_wrong_objective
single_item_multi_period_shortage_0001,single_item_multi_period_shortage,Qwen3-8B_k0,0,Qwen3-8B_k0,0,True,1.0,1.0,740.0,740.0,0.8611111111111112,0.8611111111111112,1.0,,0.75,0.75,6,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,Optimal,Optimal,0.10819931305013597,0.10819931305013597,same_candidate_due_to_structure_dominance
single_item_multi_period_shortage_0002,single_item_multi_period_shortage,Qwen3-8B_k0,0,Qwen3-8B_k0,0,True,1.0,1.0,524.0,524.0,0.8611111111111112,0.8611111111111112,1.0,,1.0,1.0,8,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,Optimal,Optimal,0.09478639904409647,0.09478639904409647,same_candidate_due_to_structure_dominance
single_item_multi_period_shortage_0003,single_item_multi_period_shortage,Qwen3-8B_k1,1,Qwen3-8B_k1,1,True,1.0,1.0,420.0,420.0,0.8611111111111112,0.8611111111111112,1.0,,0.8571428571428571,0.8571428571428571,6,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,Optimal,Optimal,0.12109543604310602,0.12109543604310602,same_candidate_due_to_structure_dominance
single_item_multi_period_shortage_0004,single_item_multi_period_shortage,Qwen3-8B_k1,1,Qwen3-8B_k1,1,True,0.0,0.0,1438.0,1438.0,0.8611111111111112,0.8611111111111112,1.0,,0.75,0.75,6,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,Optimal,Optimal,0.11819966498296708,0.11819966498296708,same_candidate_due_to_structure_dominance
single_item_multi_period_shortage_0005,single_item_multi_period_shortage,Qwen3-8B_k7,7,Qwen3-8B_k7,7,True,1.0,1.0,654.0,654.0,0.8611111111111112,0.8611111111111112,1.0,,1.0,1.0,8,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,Optimal,Optimal,0.11797499295789748,0.11797499295789748,same_candidate_due_to_structure_dominance
single_item_multi_period_shortage_0006,single_item_multi_period_shortage,Qwen3-8B_k6,6,Qwen3-8B_k6,6,True,1.0,1.0,198.0,198.0,0.8611111111111112,0.8611111111111112,1.0,,0.8571428571428571,0.8571428571428571,6,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,Optimal,Optimal,0.11341415194328874,0.11341415194328874,same_candidate_due_to_structure_dominance
single_item_multi_period_shortage_0007,single_item_multi_period_shortage,Qwen3-8B_k1,1,Qwen3-8B_k1,1,True,1.0,1.0,815.0,815.0,0.8611111111111112,0.8611111111111112,1.0,,0.75,0.75,6,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,Optimal,Optimal,0.09970015205908567,0.09970015205908567,same_candidate_due_to_structure_dominance
single_item_multi_period_shortage_0008,single_item_multi_period_shortage,Qwen3-8B_k0,0,Qwen3-8B_k0,0,True,1.0,1.0,810.0,810.0,0.8611111111111112,0.8611111111111112,1.0,,0.875,0.875,7,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,Optimal,Optimal,0.10487720998935401,0.10487720998935401,same_candidate_due_to_structure_dominance
single_item_multi_period_shortage_0009,single_item_multi_period_shortage,Qwen3-8B_k0,0,Qwen3-8B_k0,0,True,1.0,1.0,402.0,402.0,0.8611111111111112,0.8611111111111112,1.0,,0.375,0.375,3,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,Optimal,Optimal,0.10952351207379252,0.10952351207379252,same_candidate_due_to_structure_dominance
single_item_multi_period_shortage_0010,single_item_multi_period_shortage,Qwen3-8B_k0,0,Qwen3-8B_k0,0,True,1.0,1.0,164.0,164.0,0.8611111111111112,0.8611111111111112,1.0,,1.0,1.0,8,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,Optimal,Optimal,0.10515721689444035,0.10515721689444035,same_candidate_due_to_structure_dominance
single_item_multi_period_shortage_0011,single_item_multi_period_shortage,Qwen3-8B_k1,1,Qwen3-8B_k1,1,True,1.0,1.0,228.0,228.0,0.8611111111111112,0.8611111111111112,1.0,,0.8571428571428571,0.8571428571428571,6,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,Optimal,Optimal,0.10294725501444191,0.10294725501444191,same_candidate_due_to_structure_dominance
single_item_multi_period_shortage_0012,single_item_multi_period_shortage,Qwen3-8B_k0,0,Qwen3-8B_k0,0,True,1.0,1.0,1015.0,1015.0,0.8444444444444444,0.8444444444444444,1.0,,0.75,0.75,6,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,Optimal,Optimal,0.10480927303433418,0.10480927303433418,same_candidate_due_to_structure_dominance
single_item_multi_period_shortage_0013,single_item_multi_period_shortage,Qwen3-8B_k3,3,Qwen3-8B_k0,0,False,1.0,0.0,905.0,1608.0,0.8611111111111112,0.8611111111111112,1.0,,0.875,0.125,7,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,Optimal,Optimal,0.11481762991752476,0.11456775001715869,structure_selected_wrong_objective
single_item_multi_period_shortage_0014,single_item_multi_period_shortage,Qwen3-8B_k1,1,Qwen3-8B_k1,1,True,1.0,1.0,648.0,648.0,0.8611111111111112,0.8611111111111112,1.0,,0.75,0.75,6,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,Optimal,Optimal,0.1036509369732812,0.1036509369732812,same_candidate_due_to_structure_dominance
