method,problem_id,candidate_id,problem_type,difficulty,selected,executable,status,objective,reference_objective,score,objective_correct,relative_error,structure_score,semantic_consistency_score,runtime_sec,repair_feedback_count,error,expected_inventory_balance,detected_inventory_balance,expected_order_variable,detected_order_variable,expected_inventory_variable,detected_inventory_variable,expected_shortage_variable,detected_shortage_variable,expected_capacity_constraint,detected_capacity_constraint,expected_binary_order_variable,detected_binary_order_variable,expected_big_m_constraint,detected_big_m_constraint,expected_lead_time,detected_lead_time,expected_holding_cost,detected_holding_cost,expected_shortage_cost,detected_shortage_cost,expected_fixed_order_cost,detected_fixed_order_cost
Direct,multi_item_capacity_0001,cand_0_syntax_error,multi_item_capacity,hard,True,False,Error,,426.0,0.0,0.0,,0.0,0.0,0.41480930004036054,0,"Traceback (most recent call last):
  File ""\\wsl.localhost\Ubuntu\home\dongaorui\projects\lunwen\runs\smoke\candidate_runs\multi_item_capacity_0001\cand_0_syntax_error\_runner.py"", line 16, in <module>
    spec.loader.exec_module(mod)
    ~~~~~~~~~~~~~~~~~~~~~~~^^^^^
  File ""<frozen importlib._bootstrap_external>"", line 755, in exec_module
  File ""<frozen importlib._bootstrap_external>"", line 893, in get_code
  File ""<frozen importlib._bootstrap_external>"", line 823, in source_to_code
  File ""<frozen importlib._bootstrap>"", line 491, in _call_with_frames_removed
  File ""\\wsl.localhost\Ubuntu\home\dongaorui\projects\lunwen\runs\smoke\candidate_runs\multi_item_capacity_0001\cand_0_syntax_error\cand_0_syntax_error.py"", line 1
    def build_model(:
                    ^
SyntaxError: invalid syntax
",,,,,,,,,,,,,,,,,,,,,,
Direct,multi_item_capacity_0002,cand_0_syntax_error,multi_item_capacity,hard,True,False,Error,,1610.0,0.0,0.0,,0.0,0.0,0.42034890002105385,0,"Traceback (most recent call last):
  File ""\\wsl.localhost\Ubuntu\home\dongaorui\projects\lunwen\runs\smoke\candidate_runs\multi_item_capacity_0002\cand_0_syntax_error\_runner.py"", line 16, in <module>
    spec.loader.exec_module(mod)
    ~~~~~~~~~~~~~~~~~~~~~~~^^^^^
  File ""<frozen importlib._bootstrap_external>"", line 755, in exec_module
  File ""<frozen importlib._bootstrap_external>"", line 893, in get_code
  File ""<frozen importlib._bootstrap_external>"", line 823, in source_to_code
  File ""<frozen importlib._bootstrap>"", line 491, in _call_with_frames_removed
  File ""\\wsl.localhost\Ubuntu\home\dongaorui\projects\lunwen\runs\smoke\candidate_runs\multi_item_capacity_0002\cand_0_syntax_error\cand_0_syntax_error.py"", line 1
    def build_model(:
                    ^
SyntaxError: invalid syntax
",,,,,,,,,,,,,,,,,,,,,,
Direct,fixed_order_cost_big_m_0000,cand_0_syntax_error,fixed_order_cost_big_m,hard,True,False,Error,,756.0,0.0,0.0,,0.0,0.0,0.46024129999568686,0,"Traceback (most recent call last):
  File ""\\wsl.localhost\Ubuntu\home\dongaorui\projects\lunwen\runs\smoke\candidate_runs\fixed_order_cost_big_m_0000\cand_0_syntax_error\_runner.py"", line 16, in <module>
    spec.loader.exec_module(mod)
    ~~~~~~~~~~~~~~~~~~~~~~~^^^^^
  File ""<frozen importlib._bootstrap_external>"", line 755, in exec_module
  File ""<frozen importlib._bootstrap_external>"", line 893, in get_code
  File ""<frozen importlib._bootstrap_external>"", line 823, in source_to_code
  File ""<frozen importlib._bootstrap>"", line 491, in _call_with_frames_removed
  File ""\\wsl.localhost\Ubuntu\home\dongaorui\projects\lunwen\runs\smoke\candidate_runs\fixed_order_cost_big_m_0000\cand_0_syntax_error\cand_0_syntax_error.py"", line 1
    def build_model(:
                    ^
SyntaxError: invalid syntax
",,,,,,,,,,,,,,,,,,,,,,
Direct,fixed_order_cost_big_m_0001,cand_0_syntax_error,fixed_order_cost_big_m,hard,True,False,Error,,727.0,0.0,0.0,,0.0,0.0,0.41684050002368167,0,"Traceback (most recent call last):
  File ""\\wsl.localhost\Ubuntu\home\dongaorui\projects\lunwen\runs\smoke\candidate_runs\fixed_order_cost_big_m_0001\cand_0_syntax_error\_runner.py"", line 16, in <module>
    spec.loader.exec_module(mod)
    ~~~~~~~~~~~~~~~~~~~~~~~^^^^^
  File ""<frozen importlib._bootstrap_external>"", line 755, in exec_module
  File ""<frozen importlib._bootstrap_external>"", line 893, in get_code
  File ""<frozen importlib._bootstrap_external>"", line 823, in source_to_code
  File ""<frozen importlib._bootstrap>"", line 491, in _call_with_frames_removed
  File ""\\wsl.localhost\Ubuntu\home\dongaorui\projects\lunwen\runs\smoke\candidate_runs\fixed_order_cost_big_m_0001\cand_0_syntax_error\cand_0_syntax_error.py"", line 1
    def build_model(:
                    ^
SyntaxError: invalid syntax
",,,,,,,,,,,,,,,,,,,,,,
Direct,fixed_order_cost_big_m_0002,cand_0_syntax_error,fixed_order_cost_big_m,hard,True,False,Error,,843.0,0.0,0.0,,0.0,0.0,0.40745360002620146,0,"Traceback (most recent call last):
  File ""\\wsl.localhost\Ubuntu\home\dongaorui\projects\lunwen\runs\smoke\candidate_runs\fixed_order_cost_big_m_0002\cand_0_syntax_error\_runner.py"", line 16, in <module>
    spec.loader.exec_module(mod)
    ~~~~~~~~~~~~~~~~~~~~~~~^^^^^
  File ""<frozen importlib._bootstrap_external>"", line 755, in exec_module
  File ""<frozen importlib._bootstrap_external>"", line 893, in get_code
  File ""<frozen importlib._bootstrap_external>"", line 823, in source_to_code
  File ""<frozen importlib._bootstrap>"", line 491, in _call_with_frames_removed
  File ""\\wsl.localhost\Ubuntu\home\dongaorui\projects\lunwen\runs\smoke\candidate_runs\fixed_order_cost_big_m_0002\cand_0_syntax_error\cand_0_syntax_error.py"", line 1
    def build_model(:
                    ^
SyntaxError: invalid syntax
",,,,,,,,,,,,,,,,,,,,,,
Best-of-K,single_period_newsvendor_0000,cand_1_remove_inventory_balance,single_period_newsvendor,easy,True,True,Optimal,0.0,111.0,0.6400000000000001,0.0,1.0,0.6,0.6,0.44548190000932664,2,,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False
Best-of-K,single_period_newsvendor_0001,cand_1_remove_inventory_balance,single_period_newsvendor,easy,True,True,Optimal,0.0,122.0,0.6400000000000001,0.0,1.0,0.6,0.6,0.47471060004318133,2,,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False
Best-of-K,single_period_newsvendor_0002,cand_1_remove_inventory_balance,single_period_newsvendor,easy,True,True,Optimal,0.0,580.0,0.6400000000000001,0.0,1.0,0.6,0.6,0.47021649999078363,2,,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False
Best-of-K,single_item_multi_period_0000,cand_1_remove_inventory_balance,single_item_multi_period,medium,True,True,Optimal,0.0,192.0,0.7999999999999999,0.0,1.0,1.0,1.0,0.4274442999740131,0,,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
Best-of-K,single_item_multi_period_0001,cand_1_remove_inventory_balance,single_item_multi_period,medium,True,True,Optimal,0.0,876.0,0.7999999999999999,0.0,1.0,1.0,1.0,0.4369528999668546,0,,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
Best-of-K,single_item_multi_period_0002,cand_1_remove_inventory_balance,single_item_multi_period,medium,True,True,Optimal,0.0,140.0,0.7999999999999999,0.0,1.0,1.0,1.0,0.4553565999958664,0,,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
Best-of-K,single_item_multi_period_shortage_0000,cand_1_remove_inventory_balance,single_item_multi_period_shortage,medium,True,True,Optimal,0.0,208.0,0.6666666666666666,0.0,1.0,0.6666666666666666,0.6666666666666666,0.456431100028567,2,,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False
Best-of-K,single_item_multi_period_shortage_0001,cand_1_remove_inventory_balance,single_item_multi_period_shortage,medium,True,True,Optimal,0.0,235.0,0.6666666666666666,0.0,1.0,0.6666666666666666,0.6666666666666666,0.4306182999862358,2,,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False
Best-of-K,single_item_multi_period_shortage_0002,cand_1_remove_inventory_balance,single_item_multi_period_shortage,medium,True,True,Optimal,0.0,360.0,0.6666666666666666,0.0,1.0,0.6666666666666666,0.6666666666666666,0.43137389997718856,2,,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False
Best-of-K,multi_item_capacity_0000,cand_1_remove_inventory_balance,multi_item_capacity,hard,True,True,Optimal,0.0,745.0,0.72,0.0,1.0,0.8,0.8,0.4533701000036672,1,,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
Best-of-K,multi_item_capacity_0001,cand_1_remove_inventory_balance,multi_item_capacity,hard,True,True,Optimal,0.0,426.0,0.72,0.0,1.0,0.8,0.8,0.4616519999690354,1,,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
Best-of-K,multi_item_capacity_0002,cand_1_remove_inventory_balance,multi_item_capacity,hard,True,True,Optimal,0.0,1610.0,0.72,0.0,1.0,0.8,0.8,0.4396104000043124,1,,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
Best-of-K,fixed_order_cost_big_m_0000,cand_1_remove_inventory_balance,fixed_order_cost_big_m,hard,True,True,Optimal,0.0,756.0,0.6285714285714286,0.0,1.0,0.5714285714285714,0.5714285714285714,0.43956229998730123,3,,True,True,True,True,True,True,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False
Best-of-K,fixed_order_cost_big_m_0001,cand_1_remove_inventory_balance,fixed_order_cost_big_m,hard,True,True,Optimal,0.0,727.0,0.6285714285714286,0.0,1.0,0.5714285714285714,0.5714285714285714,0.428392999980133,3,,True,True,True,True,True,True,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False
Best-of-K,fixed_order_cost_big_m_0002,cand_1_remove_inventory_balance,fixed_order_cost_big_m,hard,True,True,Optimal,0.0,843.0,0.6285714285714286,0.0,1.0,0.5714285714285714,0.5714285714285714,0.42823060002410784,3,,True,True,True,True,True,True,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False
Solver-Filter,single_period_newsvendor_0000,cand_4_correct,single_period_newsvendor,easy,True,True,Optimal,111.0,111.0,1.0000000000000002,1.0,0.0,1.0,1.0,0.48175999999511987,0,,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False
Solver-Filter,single_period_newsvendor_0001,cand_4_correct,single_period_newsvendor,easy,True,True,Optimal,122.0,122.0,1.0000000000000002,1.0,0.0,1.0,1.0,0.47235930000897497,0,,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False
Solver-Filter,single_period_newsvendor_0002,cand_4_correct,single_period_newsvendor,easy,True,True,Optimal,580.0,580.0,1.0000000000000002,1.0,0.0,1.0,1.0,0.48911490000318736,0,,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False
Solver-Filter,single_item_multi_period_0000,cand_4_correct,single_item_multi_period,medium,True,True,Optimal,192.0,192.0,1.0000000000000002,1.0,0.0,1.0,1.0,0.47671359998639673,0,,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
Solver-Filter,single_item_multi_period_0001,cand_4_correct,single_item_multi_period,medium,True,True,Optimal,876.0,876.0,1.0000000000000002,1.0,0.0,1.0,1.0,0.47620029997779056,0,,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
Solver-Filter,single_item_multi_period_0002,cand_4_correct,single_item_multi_period,medium,True,True,Optimal,140.0,140.0,1.0000000000000002,1.0,0.0,1.0,1.0,0.5257129999808967,0,,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
Solver-Filter,single_item_multi_period_shortage_0000,cand_4_correct,single_item_multi_period_shortage,medium,True,True,Optimal,208.0,208.0,1.0000000000000002,1.0,0.0,1.0,1.0,0.47383189998799935,0,,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False
Solver-Filter,single_item_multi_period_shortage_0001,cand_4_correct,single_item_multi_period_shortage,medium,True,True,Optimal,235.0,235.0,1.0000000000000002,1.0,0.0,1.0,1.0,0.4644185999641195,0,,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False
Solver-Filter,single_item_multi_period_shortage_0002,cand_4_correct,single_item_multi_period_shortage,medium,True,True,Optimal,360.0,360.0,1.0000000000000002,1.0,0.0,1.0,1.0,0.4567027000011876,0,,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False
Solver-Filter,multi_item_capacity_0000,cand_2_remove_capacity_constraint,multi_item_capacity,hard,True,True,Optimal,745.0,745.0,0.9200000000000002,1.0,0.0,0.8,0.8,0.4655207000323571,1,,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
Solver-Filter,multi_item_capacity_0001,cand_2_remove_capacity_constraint,multi_item_capacity,hard,True,True,Optimal,426.0,426.0,0.9200000000000002,1.0,0.0,0.8,0.8,0.42098690004786476,1,,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
Solver-Filter,multi_item_capacity_0002,cand_2_remove_capacity_constraint,multi_item_capacity,hard,True,True,Optimal,1610.0,1610.0,0.9200000000000002,1.0,0.0,0.8,0.8,0.4335942000034265,1,,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
Solver-Filter,fixed_order_cost_big_m_0000,cand_4_correct,fixed_order_cost_big_m,hard,True,True,Optimal,756.0,756.0,1.0000000000000002,1.0,0.0,1.0,1.0,0.46633660001680255,0,,True,True,True,True,True,True,False,False,False,False,True,True,True,True,False,False,True,True,False,False,True,True
Solver-Filter,fixed_order_cost_big_m_0001,cand_4_correct,fixed_order_cost_big_m,hard,True,True,Optimal,727.0,727.0,1.0000000000000002,1.0,0.0,1.0,1.0,0.47650619997875765,0,,True,True,True,True,True,True,False,False,False,False,True,True,True,True,False,False,True,True,False,False,True,True
Solver-Filter,fixed_order_cost_big_m_0002,cand_4_correct,fixed_order_cost_big_m,hard,True,True,Optimal,843.0,843.0,1.0000000000000002,1.0,0.0,1.0,1.0,0.5168645000085235,0,,True,True,True,True,True,True,False,False,False,False,True,True,True,True,False,False,True,True,False,False,True,True
Structure-Only,single_period_newsvendor_0000,cand_4_correct,single_period_newsvendor,easy,True,True,Optimal,111.0,111.0,1.0000000000000002,1.0,0.0,1.0,1.0,0.48175999999511987,0,,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False
Structure-Only,single_period_newsvendor_0001,cand_4_correct,single_period_newsvendor,easy,True,True,Optimal,122.0,122.0,1.0000000000000002,1.0,0.0,1.0,1.0,0.47235930000897497,0,,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False
Structure-Only,single_period_newsvendor_0002,cand_4_correct,single_period_newsvendor,easy,True,True,Optimal,580.0,580.0,1.0000000000000002,1.0,0.0,1.0,1.0,0.48911490000318736,0,,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False
Structure-Only,single_item_multi_period_0000,cand_1_remove_inventory_balance,single_item_multi_period,medium,True,True,Optimal,0.0,192.0,0.7999999999999999,0.0,1.0,1.0,1.0,0.4274442999740131,0,,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
Structure-Only,single_item_multi_period_0001,cand_1_remove_inventory_balance,single_item_multi_period,medium,True,True,Optimal,0.0,876.0,0.7999999999999999,0.0,1.0,1.0,1.0,0.4369528999668546,0,,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
Structure-Only,single_item_multi_period_0002,cand_1_remove_inventory_balance,single_item_multi_period,medium,True,True,Optimal,0.0,140.0,0.7999999999999999,0.0,1.0,1.0,1.0,0.4553565999958664,0,,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
Structure-Only,single_item_multi_period_shortage_0000,cand_4_correct,single_item_multi_period_shortage,medium,True,True,Optimal,208.0,208.0,1.0000000000000002,1.0,0.0,1.0,1.0,0.47383189998799935,0,,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False
Structure-Only,single_item_multi_period_shortage_0001,cand_4_correct,single_item_multi_period_shortage,medium,True,True,Optimal,235.0,235.0,1.0000000000000002,1.0,0.0,1.0,1.0,0.4644185999641195,0,,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False
Structure-Only,single_item_multi_period_shortage_0002,cand_4_correct,single_item_multi_period_shortage,medium,True,True,Optimal,360.0,360.0,1.0000000000000002,1.0,0.0,1.0,1.0,0.4567027000011876,0,,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False
